DATASET_ID,SUBJECT_ID,SESSION_ID,TRIAL_ID,WALKING_SPEED
3,57,174,5,1.41
3,57,174,6,1.37
3,57,174,7,1.38
3,57,174,8,1.39
3,57,174,9,1.37
3,57,174,10,1.39
3,58,175,1,1.47
3,58,175,2,1.48
3,58,175,3,1.4
3,58,175,4,1.42
3,58,175,5,1.47
3,58,175,6,1.37
3,58,175,7,1.42
3,58,175,8,1.43
3,58,175,9,1.49
3,58,175,10,1.45
3,58,176,1,1.32
3,58,176,2,1.28
3,58,176,3,1.27
3,58,176,4,1.32
3,58,176,5,1.31
3,58,176,6,1.3
3,58,176,7,1.31
3,58,176,8,1.27
3,58,176,9,1.21
3,58,176,10,1.26
3,59,177,1,1.62
3,59,177,2,1.48
3,59,177,3,1.5
3,59,177,4,1.6
3,59,177,5,1.57
3,59,177,6,1.57
3,59,177,7,1.57
3,59,177,8,1.6
3,59,177,9,1.57
3,59,177,10,1.51
3,60,178,1,1.2
3,60,178,2,1.18
3,60,178,3,1.19
3,60,178,4,1.2
3,60,178,5,1.15
3,60,178,6,1.15
3,60,178,7,1.22
3,60,178,8,1.19
3,60,178,9,1.19
3,60,178,10,1.23
3,61,179,1,1.14
3,61,179,2,1.11
3,61,179,3,1.09
3,61,179,4,1.07
3,61,179,5,1.08
3,61,179,6,1.09
3,61,179,7,1.07
3,61,179,8,1.09
3,61,179,9,1.1
3,61,179,10,1.13
3,62,180,1,1.25
3,62,180,2,1.19
3,62,180,3,1.19
3,62,180,4,1.18
3,62,180,5,1.17
3,62,180,6,1.18
3,62,180,7,1.19
3,62,180,8,1.17
3,62,180,9,1.15
3,62,180,10,1.18
3,63,181,1,1.42
3,63,181,2,1.38
3,63,181,3,1.38
3,63,181,4,1.4
3,63,181,5,1.39
3,63,181,6,1.33
3,63,181,7,1.38
3,63,181,8,1.4
3,63,181,9,1.39
3,63,181,10,1.33
3,64,182,1,1.18
3,64,182,2,1.17
3,64,182,3,1.21
3,64,182,4,1.22
3,64,182,5,1.24
3,64,182,6,1.23
3,64,182,7,1.22
3,64,182,8,1.25
3,64,182,9,1.21
3,64,182,10,1.25
3,65,183,1,1.31
3,65,183,2,1.32
3,65,183,3,1.31
3,65,183,4,1.34
3,65,183,5,1.33
3,65,183,6,1.35
3,65,183,7,1.32
3,65,183,8,1.3
3,65,183,9,1.27
3,65,183,10,1.29
3,66,184,1,1.28
3,66,184,2,1.32
3,66,184,3,1.32
3,66,184,4,1.32
3,66,184,5,1.28
3,66,184,6,1.24
3,66,184,7,1.3
3,66,184,8,1.36
3,66,184,9,1.34
3,66,184,10,1.33
3,67,185,1,1.33
3,67,185,2,1.3
3,67,185,3,1.32
3,67,185,4,1.3
3,67,185,5,1.31
3,67,185,6,1.31
3,67,185,7,1.35
3,67,185,8,1.29
3,67,185,9,1.3
3,68,186,1,1.4
3,68,186,2,1.42
3,68,186,3,1.41
3,68,186,4,1.42
3,68,186,5,1.4
3,68,186,6,1.42
3,68,186,7,1.42
3,68,186,8,1.37
3,68,186,9,1.39
3,68,186,10,1.39
3,69,187,1,1.54
3,69,187,2,1.55
3,69,187,3,1.47
3,69,187,4,1.5
3,69,187,5,1.5
3,69,187,6,1.46
3,69,187,7,1.48
3,69,187,8,1.46
3,69,187,9,1.51
3,69,187,10,1.51
3,70,188,1,1.47
3,70,188,2,1.47
3,70,188,3,1.51
3,70,188,4,1.45
3,70,188,5,1.44
3,70,188,6,1.46
3,70,188,7,1.43
3,70,188,8,1.37
3,70,188,9,1.46
3,70,188,10,1.46
3,71,189,1,1.5
3,71,189,2,1.47
3,71,189,3,1.46
3,71,189,4,1.44
3,71,189,5,1.44
3,71,189,6,1.42
3,71,189,7,1.4
3,71,189,8,1.43
3,71,189,9,1.43
3,71,189,10,1.43
3,72,190,1,1.22
3,72,190,2,1.21
3,72,190,3,1.22
3,72,190,4,1.19
3,72,190,5,1.19
3,72,190,6,1.17
3,72,190,7,1.17
3,72,190,8,1.19
3,72,190,9,1.11
3,72,190,10,1.16
3,73,191,1,1.4
3,73,191,2,1.43
3,73,191,3,1.4
3,73,191,4,1.41
3,73,191,5,1.43
3,73,191,6,1.42
3,73,191,7,1.43
3,73,191,8,1.46
3,73,191,9,1.44
3,73,191,10,1.41
3,74,192,1,1.47
3,74,192,2,1.46
3,74,192,3,1.5
3,74,192,4,1.48
3,74,192,5,1.48
3,74,192,6,1.48
3,74,192,7,1.49
3,74,192,8,1.47
3,74,192,9,1.48
3,74,192,10,1.49
3,74,193,1,1.47
3,74,193,2,1.47
3,74,193,3,1.49
3,74,193,4,1.48
3,74,193,5,1.51
3,74,193,6,1.53
3,74,193,7,1.52
3,74,193,8,1.49
3,74,193,9,1.49
3,74,193,10,1.51
3,75,194,1,1.36
3,75,194,2,1.39
3,75,194,3,1.33
3,75,194,4,1.38
3,75,194,5,1.35
3,75,194,6,1.36
3,75,194,7,1.38
3,75,194,8,1.39
3,75,194,9,1.29
3,75,194,10,1.36
3,75,195,1,1.63
3,75,195,2,1.67
3,75,195,3,1.66
3,75,195,4,1.69
3,75,195,5,1.74
3,75,195,6,1.65
3,75,195,7,1.73
3,75,195,8,1.66
3,75,195,9,1.58
3,75,195,10,1.62
3,76,196,1,1.2
3,76,196,2,1.2
3,76,196,3,1.2
3,76,196,4,1.23
3,76,196,5,1.23
3,76,196,6,1.2
3,76,196,7,1.22
3,76,196,8,1.25
3,76,196,9,1.29
3,76,196,10,1.26
3,77,197,1,1.36
3,77,197,2,1.44
3,77,197,3,1.33
3,77,197,4,1.37
3,77,197,5,1.34
3,77,197,6,1.37
3,77,197,7,1.4
3,77,197,8,1.34
3,77,197,9,1.33
3,77,197,10,1.32
3,78,198,1,1.29
3,78,198,2,1.29
3,78,198,3,1.33
3,78,198,4,1.3
3,78,198,5,1.3
3,78,198,6,1.3
3,78,198,7,1.27
3,78,198,8,1.29
3,78,198,9,1.3
3,78,198,10,1.3
3,79,199,1,1.22
3,79,199,2,1.29
3,79,199,3,1.28
3,79,199,4,1.3
3,79,199,5,1.3
3,79,199,6,1.29
3,79,199,7,1.24
3,79,199,8,1.23
3,79,199,9,1.24
3,79,199,10,1.21
3,80,200,1,1.67
3,80,200,2,1.65
3,80,200,3,1.66
3,80,200,4,1.61
3,80,200,5,1.59
3,80,200,6,1.57
3,80,200,7,1.6
3,80,200,8,1.62
3,80,200,9,1.62
3,80,200,10,1.67
3,80,201,1,1.44
3,80,201,2,1.4
3,80,201,3,1.45
3,80,201,4,1.37
3,80,201,5,1.45
3,80,201,6,1.42
3,80,201,7,1.52
3,80,201,8,1.54
3,80,201,9,1.47
3,80,201,10,1.48
3,81,202,1,1.3
3,81,202,2,1.27
3,81,202,3,1.27
3,81,202,4,1.3
3,81,202,5,1.26
3,81,202,6,1.29
3,81,202,7,1.27
3,81,202,8,1.28
3,81,202,9,1.27
3,81,202,10,1.31
3,82,203,1,1.43
3,82,203,2,1.37
3,82,203,3,1.38
3,82,203,4,1.41
3,82,203,5,1.39
3,82,203,6,1.39
3,82,203,7,1.34
3,82,203,8,1.38
3,82,203,9,1.4
3,82,203,10,1.36
3,82,204,1,1.15
3,82,204,2,1.17
3,82,204,3,1.21
3,82,204,4,1.2
3,82,204,5,1.19
3,82,204,6,1.18
3,82,204,7,1.19
3,82,204,8,1.23
3,82,204,9,1.18
3,82,204,10,1.23
3,83,205,1,1.28
3,83,205,2,1.28
3,83,205,3,1.27
3,83,205,4,1.27
3,83,205,5,1.28
3,83,205,6,1.28
3,83,205,7,1.28
3,83,205,8,1.3
3,83,205,9,1.24
3,83,205,10,1.26
3,84,206,1,1.35
3,84,206,2,1.32
3,84,206,3,1.31
3,84,206,4,1.29
3,84,206,5,1.32
3,84,206,6,1.26
3,84,206,7,1.31
3,84,206,8,1.26
3,84,206,9,1.26
3,84,206,10,1.28
3,85,207,1,1.31
3,85,207,2,1.33
3,85,207,3,1.32
3,85,207,4,1.35
3,85,207,5,1.34
3,85,207,6,1.36
3,85,207,7,1.32
3,85,207,8,1.32
3,85,207,9,1.36
3,85,207,10,1.36
3,85,208,1,1.29
3,85,208,2,1.19
3,85,208,3,1.25
3,85,208,4,1.29
3,85,208,5,1.29
3,85,208,6,1.31
3,85,208,7,1.24
3,85,208,8,1.3
3,85,208,9,1.31
3,85,208,10,1.31
3,86,209,1,1.1
3,86,209,2,1.12
3,86,209,3,1.12
3,86,209,4,1.11
3,86,209,5,1.1
3,86,209,6,1.13
3,86,209,7,1.12
3,86,209,8,1.12
3,86,209,9,1.12
3,86,209,10,1.13
3,87,210,1,1.22
3,87,210,2,1.25
3,87,210,3,1.25
3,87,210,4,1.21
3,87,210,5,1.2
3,87,210,6,1.19
3,87,210,7,1.18
3,87,210,8,1.19
3,87,210,9,1.21
3,87,210,10,1.21
3,88,211,1,1.44
3,88,211,2,1.49
3,88,211,3,1.49
3,88,211,4,1.45
3,88,211,5,1.43
3,88,211,6,1.45
3,88,211,7,1.44
3,88,211,8,1.39
3,88,211,9,1.38
3,88,211,10,1.39
3,89,212,1,1.24
3,89,212,2,1.24
3,89,212,3,1.23
3,89,212,4,1.22
3,89,212,5,1.21
3,89,212,6,1.22
3,89,212,7,1.21
3,89,212,8,1.21
3,89,212,9,1.23
3,89,212,10,1.22
3,89,213,1,1.21
3,89,213,2,1.19
3,89,213,3,1.16
3,89,213,4,1.2
3,89,213,5,1.16
3,89,213,6,1.17
3,89,213,7,1.18
3,89,213,8,1.18
3,89,213,9,1.18
3,89,213,10,1.19
3,90,214,1,1.59
3,90,214,2,1.58
3,90,214,3,1.57
3,90,214,4,1.58
3,90,214,5,1.54
3,90,214,6,1.56
3,90,214,7,1.58
3,90,214,8,1.57
3,90,214,9,1.56
3,90,214,10,1.58
3,90,215,1,1.41
3,90,215,2,1.39
3,90,215,3,1.39
3,90,215,4,1.42
3,90,215,5,1.36
3,90,215,6,1.43
3,90,215,7,1.44
3,90,215,8,1.43
3,90,215,9,1.42
3,90,215,10,1.43
3,91,216,1,1.26
3,91,216,2,1.25
3,91,216,3,1.27
3,91,216,4,1.23
3,91,216,5,1.25
3,91,216,6,1.25
3,91,216,7,1.27
3,91,216,8,1.25
3,91,216,9,1.25
3,91,216,10,1.27
3,92,217,1,1.25
3,92,217,2,1.25
3,92,217,3,1.27
3,92,217,4,1.24
3,92,217,5,1.23
3,92,217,6,1.22
3,92,217,7,1.23
3,92,217,8,1.27
3,92,217,9,1.26
3,92,217,10,1.24
3,93,218,1,1.3
3,93,218,2,1.19
3,93,218,3,1.15
3,93,218,4,1.15
3,93,218,5,1.18
3,93,218,6,1.2
3,93,218,7,1.14
3,93,218,8,1.18
3,93,218,9,1.25
3,93,218,10,1.14
3,94,219,1,1.19
3,94,219,2,1.21
3,94,219,3,1.23
3,94,219,4,1.19
3,94,219,5,1.24
3,94,219,6,1.21
3,94,219,7,1.25
3,94,219,8,1.19
3,94,219,9,1.21
3,94,219,10,1.21
3,95,220,1,1.25
3,95,220,2,1.27
3,95,220,3,1.22
3,95,220,4,1.23
3,95,220,5,1.24
3,95,220,6,1.23
3,95,220,7,1.21
3,95,220,8,1.2
3,95,220,9,1.18
3,95,220,10,1.19
3,96,221,1,1.25
3,96,221,2,1.26
3,96,221,3,1.23
3,96,221,4,1.2
3,96,221,5,1.21
3,96,221,6,1.2
3,96,221,7,1.21
3,96,221,8,1.2
3,96,221,9,1.21
3,96,221,10,1.21
3,97,222,1,1.23
3,97,222,2,1.23
3,97,222,3,1.2
3,97,222,4,1.21
3,97,222,5,1.2
3,97,222,6,1.21
3,97,222,7,1.23
3,97,222,8,1.22
3,97,222,9,1.2
3,97,222,10,1.17
3,98,223,1,1.24
3,98,223,2,1.22
3,98,223,3,1.26
3,98,223,4,1.26
3,98,223,5,1.24
3,98,223,6,1.27
3,98,223,7,1.27
3,98,223,8,1.27
3,98,223,9,1.23
3,98,223,10,1.26
3,99,224,1,1.35
3,99,224,2,1.35
3,99,224,3,1.36
3,99,224,4,1.34
3,99,224,5,1.33
3,99,224,6,1.32
3,99,224,7,1.3
3,99,224,8,1.27
3,99,224,9,1.32
3,99,224,10,1.31
3,100,225,1,1.4
3,100,225,2,1.37
3,100,225,3,1.35
3,100,225,4,1.31
3,100,225,5,1.32
3,100,225,6,1.38
3,100,225,7,1.39
3,100,225,8,1.37
3,100,225,9,1.39
3,100,225,10,1.43
3,101,226,1,1.51
3,101,226,2,1.51
3,101,226,3,1.48
3,101,226,4,1.54
3,101,226,5,1.54
3,101,226,6,1.57
3,101,226,7,1.58
3,101,226,8,1.57
3,101,226,9,1.6
3,101,226,10,1.61
3,102,227,1,1.43
3,102,227,2,1.41
3,102,227,3,1.39
3,102,227,4,1.4
3,102,227,5,1.41
3,102,227,6,1.42
3,102,227,7,1.4
3,102,227,8,1.41
3,102,227,9,1.42
3,102,227,10,1.42
3,103,228,1,1.45
3,103,228,2,1.36
3,103,228,3,1.38
3,103,228,4,1.36
3,103,228,5,1.38
3,103,228,6,1.38
3,103,228,7,1.37
3,103,228,8,1.41
3,103,228,9,1.38
3,103,228,10,1.38
3,104,229,1,1.26
3,104,229,2,1.24
3,104,229,3,1.28
3,104,229,4,1.27
3,104,229,5,1.29
3,104,229,6,1.29
3,104,229,7,1.25
3,104,229,8,1.23
3,104,229,9,1.22
3,104,229,10,1.25
3,105,230,1,1.17
3,105,230,2,1.19
3,105,230,3,1.21
3,105,230,4,1.19
3,105,230,5,1.18
3,105,230,6,1.19
3,105,230,7,1.17
3,105,230,8,1.18
3,105,230,9,1.18
3,105,230,10,1.17
3,105,231,1,1.28
3,105,231,2,1.29
3,105,231,3,1.3
3,105,231,4,1.31
3,105,231,5,1.3
3,105,231,6,1.32
3,105,231,7,1.31
3,105,231,8,1.3
3,105,231,9,1.3
3,105,231,10,1.32
3,106,232,1,1.13
3,106,232,2,1.09
3,106,232,3,1.11
3,106,232,4,1.09
3,106,232,5,1.09
3,106,232,6,1.1
3,106,232,7,1.09
3,106,232,8,1.06
3,106,232,9,1.07
3,106,232,10,1.07
3,106,233,1,1.17
3,106,233,2,1.13
3,106,233,3,1.15
3,106,233,4,1.18
3,106,233,5,1.15
3,106,233,6,1.17
3,106,233,7,1.13
3,106,233,8,1.09
3,106,233,9,1.13
3,106,233,10,1.13
3,107,234,1,1.27
3,107,234,2,1.28
3,107,234,3,1.29
3,107,234,4,1.29
3,107,234,5,1.29
3,107,234,6,1.3
3,107,234,7,1.31
3,107,234,8,1.31
3,107,234,9,1.3
3,107,234,10,1.27
3,108,235,1,1.42
3,108,235,2,1.45
3,108,235,3,1.47
3,108,235,4,1.41
3,108,235,5,1.43
3,108,235,6,1.42
3,108,235,7,1.44
3,108,235,8,1.41
3,108,235,9,1.44
3,108,235,10,1.43
3,108,236,1,1.42
3,108,236,2,1.44
3,108,236,3,1.44
3,108,236,4,1.48
3,108,236,5,1.45
3,108,236,6,1.47
3,108,236,7,1.48
3,108,236,8,1.48
3,108,236,9,1.47
3,108,236,10,1.44
3,109,237,1,1.23
3,109,237,2,1.21
3,109,237,3,1.19
3,109,237,4,1.21
3,109,237,5,1.23
3,109,237,6,1.2
3,109,237,7,1.22
3,109,237,8,1.22
3,109,237,9,1.2
3,109,237,10,1.18
3,109,238,1,1.27
3,109,238,2,1.25
3,109,238,3,1.31
3,109,238,4,1.33
3,109,238,5,1.29
3,109,238,6,1.3
3,109,238,7,1.26
3,109,238,8,1.23
3,109,238,9,1.27
3,109,238,10,1.27
3,110,239,1,1.31
3,110,239,2,1.34
3,110,239,3,1.38
3,110,239,4,1.39
3,110,239,5,1.41
3,110,239,6,1.36
3,110,239,7,1.38
3,110,239,8,1.34
3,110,239,9,1.38
3,110,239,10,1.38
3,111,240,1,1.03
3,111,240,2,1.16
3,111,240,3,1.25
3,111,240,4,1.22
3,111,240,5,1.21
3,111,240,6,1.15
3,111,240,7,1.16
3,111,240,8,1.13
3,111,240,9,1.14
3,111,240,10,1.15
3,111,241,1,1.04
3,111,241,2,1
3,111,241,3,1.04
3,111,241,4,1
3,111,241,5,1.01
3,111,241,6,1.08
3,111,241,7,1.01
3,111,241,8,1.02
3,111,241,9,1.03
3,111,241,10,1.02
3,112,242,1,1.34
3,112,242,2,1.35
3,112,242,3,1.35
3,112,242,4,1.3
3,112,242,5,1.31
3,112,242,6,1.3
3,112,242,7,1.3
3,112,242,8,1.32
3,112,242,9,1.31
3,112,242,10,1.32
3,112,243,1,1.37
3,112,243,2,1.36
3,112,243,3,1.35
3,112,243,4,1.3
3,112,243,5,1.36
3,112,243,6,1.34
3,112,243,7,1.34
3,112,243,8,1.37
3,112,243,9,1.31
3,112,243,10,1.34
3,113,244,1,1.29
3,113,244,2,1.26
3,113,244,3,1.27
3,113,244,4,1.25
3,113,244,5,1.29
3,113,244,6,1.22
3,113,244,7,1.2
3,113,244,8,1.22
3,113,244,9,1.27
3,113,244,10,1.26
3,113,245,1,1.32
3,113,245,2,1.32
3,113,245,3,1.27
3,113,245,4,1.33
3,113,245,5,1.31
3,113,245,6,1.28
3,113,245,7,1.29
3,113,245,8,1.28
3,113,245,9,1.32
3,113,245,10,1.33
3,114,246,1,1.34
3,114,246,2,1.34
3,114,246,3,1.37
3,114,246,4,1.38
3,114,246,5,1.37
3,114,246,6,1.4
3,114,246,7,1.38
3,114,246,8,1.41
3,114,246,9,1.42
3,114,246,10,1.43
3,114,247,1,1.42
3,114,247,2,1.42
3,114,247,3,1.45
3,114,247,4,1.46
3,114,247,5,1.45
3,114,247,6,1.46
3,114,247,7,1.45
3,114,247,8,1.42
3,114,247,9,1.4
3,114,247,10,1.44
3,115,248,1,1.43
3,115,248,2,1.41
3,115,248,3,1.39
3,115,248,4,1.39
3,115,248,5,1.38
3,115,248,6,1.41
3,115,248,7,1.39
3,115,248,8,1.37
3,115,248,9,1.36
3,115,248,10,1.4
3,116,249,1,1.58
3,116,249,2,1.53
3,116,249,3,1.49
3,116,249,4,1.53
3,116,249,5,1.54
3,116,249,6,1.53
3,116,249,7,1.58
3,116,249,8,1.58
3,116,249,9,1.6
3,116,249,10,1.56
3,116,250,1,1.43
3,116,250,2,1.43
3,116,250,3,1.46
3,116,250,4,1.44
3,116,250,5,1.45
3,116,250,6,1.45
3,116,250,7,1.43
3,116,250,8,1.4
3,116,250,9,1.41
3,116,250,10,1.41
3,117,251,1,1.19
3,117,251,2,1.2
3,117,251,3,1.18
3,117,251,4,1.16
3,117,251,5,1.12
3,117,251,6,1.17
3,117,251,7,1.17
3,117,251,8,1.17
3,117,251,9,1.15
3,117,251,10,1.16
3,118,252,1,1.3
3,118,252,2,1.27
3,118,252,3,1.31
3,118,252,4,1.35
3,118,252,5,1.34
3,118,252,6,1.34
3,118,252,7,1.31
3,118,252,8,1.31
3,118,252,9,1.31
3,118,252,10,1.3
3,119,253,1,1.03
3,119,253,2,1.05
3,119,253,3,1.05
3,119,253,4,1.02
3,119,253,5,1.01
3,119,253,6,0.99
3,119,253,7,1.01
3,119,253,8,0.97
3,119,253,9,1.01
3,119,253,10,0.98
3,120,254,1,1.6
3,120,254,2,1.63
3,120,254,3,1.62
3,120,254,4,1.62
3,120,254,5,1.63
3,120,254,6,1.64
3,120,254,7,1.62
3,120,254,8,1.61
3,120,254,9,1.65
3,120,254,10,1.64
3,120,255,1,1.43
3,120,255,2,1.39
3,120,255,3,1.4
3,120,255,4,1.41
3,120,255,5,1.4
3,120,255,6,1.45
3,120,255,7,1.41
3,120,255,8,1.42
3,120,255,9,1.43
3,120,255,10,1.44
3,121,256,1,1.53
3,121,256,2,1.46
3,121,256,3,1.33
3,121,256,4,1.29
3,121,256,5,1.31
3,121,256,6,1.34
3,121,256,7,1.37
3,121,256,8,1.26
3,121,256,9,1.39
3,121,256,10,1.27
3,121,257,1,1.23
3,121,257,2,1.17
3,121,257,3,1.13
3,121,257,4,1.21
3,121,257,5,1.17
3,121,257,6,1.17
3,121,257,7,1.18
3,121,257,8,1.17
3,121,257,9,1.23
3,121,257,10,1.22
3,122,258,1,1.26
3,122,258,2,1.3
3,122,258,3,1.27
3,122,258,4,1.21
3,122,258,5,1.3
3,122,258,6,1.28
3,122,258,7,1.22
3,122,258,8,1.27
3,122,258,9,1.26
3,122,258,10,1.27
3,122,259,1,1.17
3,122,259,2,1.15
3,122,259,3,1.16
3,122,259,4,1.15
3,122,259,5,1.13
3,122,259,6,1.15
3,122,259,7,1.09
3,122,259,8,1.15
3,122,259,9,1.11
3,122,259,10,1.13
3,123,260,1,1.16
3,123,260,2,1.16
3,123,260,3,1.13
3,123,260,4,1.18
3,123,260,5,1.15
3,123,260,6,1.11
3,123,260,7,1.15
3,123,260,8,1.17
3,123,260,9,1.19
3,123,260,10,1.16
3,124,261,1,1.51
3,124,261,2,1.4
3,124,261,3,1.39
3,124,261,4,1.42
3,124,261,5,1.41
3,124,261,6,1.45
3,124,261,7,1.45
3,124,261,8,1.4
3,124,261,9,1.42
3,124,261,10,1.39
3,124,262,1,1.38
3,124,262,2,1.44
3,124,262,3,1.39
3,124,262,4,1.43
3,124,262,5,1.41
3,124,262,6,1.45
3,124,262,7,1.43
3,124,262,8,1.39
3,124,262,9,1.42
3,124,262,10,1.41
3,125,263,1,1.23
3,125,263,2,1.3
3,125,263,3,1.28
3,125,263,4,1.25
3,125,263,5,1.22
3,125,263,6,1.27
3,125,263,7,1.24
3,125,263,8,1.27
3,125,263,9,1.25
3,125,263,10,1.21
3,125,264,1,1.25
3,125,264,2,1.24
3,125,264,3,1.22
3,125,264,4,1.25
3,125,264,5,1.28
3,125,264,6,1.25
3,125,264,7,1.21
3,125,264,8,1.24
3,125,264,9,1.26
3,125,264,10,1.24
3,126,265,1,1.34
3,126,265,2,1.42
3,126,265,3,1.47
3,126,265,4,1.39
3,126,265,5,1.4
3,126,265,6,1.38
3,126,265,7,1.39
3,126,265,8,1.39
3,126,265,9,1.37
3,126,265,10,1.37
3,126,266,1,1.43
3,126,266,2,1.45
3,126,266,3,1.43
3,126,266,4,1.46
3,126,266,5,1.45
3,126,266,6,1.41
3,126,266,7,1.44
3,126,266,8,1.44
3,126,266,9,1.45
3,126,266,10,1.39
3,127,267,1,1.34
3,127,267,2,1.39
3,127,267,3,1.46
3,127,267,4,1.4
3,127,267,5,1.38
3,127,267,6,1.38
3,127,267,7,1.37
3,127,267,8,1.43
3,127,267,9,1.42
3,127,267,10,1.43
3,127,268,1,1.42
3,127,268,2,1.45
3,127,268,3,1.47
3,127,268,4,1.45
3,127,268,5,1.47
3,127,268,6,1.51
3,127,268,7,1.48
3,127,268,8,1.48
3,127,268,9,1.52
3,127,268,10,1.48
3,128,269,1,1.25
3,128,269,2,1.26
3,128,269,3,1.26
3,128,269,4,1.24
3,128,269,5,1.26
3,128,269,6,1.26
3,128,269,7,1.27
3,128,269,8,1.27
3,128,269,9,1.26
3,128,269,10,1.27
3,128,270,1,1.11
3,128,270,2,1.13
3,128,270,3,1.08
3,128,270,4,1.14
3,128,270,5,1.13
3,128,270,6,1.15
3,128,270,7,1.15
3,128,270,8,1.16
3,128,270,9,1.1
3,128,270,10,1.14
3,129,271,1,1.23
3,129,271,2,1.22
3,129,271,3,1.23
3,129,271,4,1.29
3,129,271,5,1.29
3,129,271,6,1.29
3,129,271,7,1.3
3,129,271,8,1.31
3,129,271,9,1.32
3,129,271,10,1.27
3,130,272,1,1.3
3,130,272,2,1.34
3,130,272,3,1.26
3,130,272,4,1.3
3,130,272,5,1.31
3,130,272,6,1.32
3,130,272,7,1.3
3,130,272,8,1.31
3,130,272,9,1.3
3,130,272,10,1.26
3,131,273,1,1.44
3,131,273,2,1.46
3,131,273,3,1.44
3,131,273,4,1.45
3,131,273,5,1.49
3,131,273,6,1.51
3,131,273,7,1.51
3,131,273,8,1.47
3,131,273,9,1.5
3,131,273,10,1.49
3,132,274,1,1.31
3,132,274,2,1.31
3,132,274,3,1.29
3,132,274,4,1.31
3,132,274,5,1.32
3,132,274,6,1.31
3,132,274,7,1.31
3,132,274,8,1.33
3,132,274,9,1.3
3,132,274,10,1.31
3,133,275,1,1.4
3,133,275,2,1.35
3,133,275,3,1.35
3,133,275,4,1.36
3,133,275,5,1.34
3,133,275,6,1.34
3,133,275,7,1.34
3,133,275,8,1.34
3,133,275,9,1.37
3,133,275,10,1.33
3,134,276,1,1.21
3,134,276,2,1.21
3,134,276,3,1.33
3,134,276,4,1.31
3,134,276,5,1.31
3,134,276,6,1.31
3,134,276,7,1.27
3,134,276,8,1.29
3,134,276,9,1.27
3,134,276,10,1.3
3,135,277,1,1.34
3,135,277,2,1.34
3,135,277,3,1.33
3,135,277,4,1.3
3,135,277,5,1.36
3,135,277,6,1.38
3,135,277,7,1.35
3,135,277,8,1.36
3,135,277,9,1.38
3,135,277,10,1.36
3,136,278,1,1.28
3,136,278,2,1.3
3,136,278,3,1.32
3,136,278,4,1.33
3,136,278,5,1.33
3,136,278,6,1.31
3,136,278,7,1.32
3,136,278,8,1.32
3,136,278,9,1.32
3,136,278,10,1.33
3,137,279,1,1.18
3,137,279,2,1.2
3,137,279,3,1.21
3,137,279,4,1.26
3,137,279,5,1.26
3,137,279,6,1.23
3,137,279,7,1.19
3,137,279,8,1.25
3,137,279,9,1.26
3,137,279,10,1.25
3,137,280,1,1.14
3,137,280,2,1.2
3,137,280,3,1.25
3,137,280,4,1.21
3,137,280,5,1.24
3,137,280,6,1.25
3,137,280,7,1.22
3,137,280,8,1.26
3,137,280,9,1.22
3,137,280,10,1.24
3,138,281,1,1.22
3,138,281,2,1.24
3,138,281,3,1.26
3,138,281,4,1.28
3,138,281,5,1.27
3,138,281,6,1.23
3,138,281,7,1.29
3,138,281,8,1.28
3,138,281,9,1.21
3,138,281,10,1.22
3,139,282,1,1.65
3,139,282,2,1.64
3,139,282,3,1.68
3,139,282,4,1.67
3,139,282,5,1.69
3,139,282,6,1.68
3,139,282,7,1.66
3,139,282,8,1.72
3,139,282,9,1.68
3,139,282,10,1.64
3,140,283,1,1.28
3,140,283,2,1.29
3,140,283,3,1.3
3,140,283,4,1.29
3,140,283,5,1.29
3,140,283,6,1.26
3,140,283,7,1.28
3,140,283,8,1.3
3,140,283,9,1.28
3,140,283,10,1.27
3,140,284,1,1.4
3,140,284,2,1.38
3,140,284,3,1.41
3,140,284,4,1.4
3,140,284,5,1.39
3,140,284,6,1.38
3,140,284,7,1.39
3,140,284,8,1.36
3,140,284,9,1.37
3,140,284,10,1.36
3,141,285,1,1.26
3,141,285,2,1.24
3,141,285,3,1.26
3,141,285,4,1.26
3,141,285,5,1.25
3,141,285,6,1.24
3,141,285,7,1.23
3,141,285,8,1.24
3,141,285,9,1.25
3,141,285,10,1.27
3,142,286,1,1.27
3,142,286,2,1.32
3,142,286,3,1.26
3,142,286,4,1.3
3,142,286,5,1.25
3,142,286,6,1.24
3,142,286,7,1.29
3,142,286,8,1.23
3,142,286,9,1.25
3,142,286,10,1.24
3,143,287,1,1.33
3,143,287,2,1.38
3,143,287,3,1.39
3,143,287,4,1.38
3,143,287,5,1.4
3,143,287,6,1.4
3,143,287,7,1.36
3,143,287,8,1.37
3,143,287,9,1.38
3,143,287,10,1.37
3,143,288,1,1.22
3,143,288,2,1.21
3,143,288,3,1.23
3,143,288,4,1.19
3,143,288,5,1.16
3,143,288,6,1.14
3,143,288,7,1.16
3,143,288,8,1.18
3,143,288,9,1.15
3,143,288,10,1.19
3,144,289,1,1.3
3,144,289,2,1.36
3,144,289,3,1.37
3,144,289,4,1.41
3,144,289,5,1.36
3,144,289,6,1.37
3,144,289,7,1.38
3,144,289,8,1.38
3,144,289,9,1.34
3,144,289,10,1.34
3,144,290,1,1.47
3,144,290,2,1.42
3,144,290,3,1.4
3,144,290,4,1.47
3,144,290,5,1.43
3,144,290,6,1.44
3,144,290,7,1.45
3,144,290,8,1.44
